CPFile	File	O1x	O1y	O2x	O2y	Perp	Date	Time	Tags	Scale	Sex	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48	CS
wing1139	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef81_3_m_07.tif	21.5	72.5	18	114.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05002367	 -0.11335916	 -0.22261989	 -0.02642642	 -0.23654850	  0.01890366	 -0.14311205	  0.09111096	  0.12122104	  0.05692823	  0.19733523	  0.04936758	 -0.00527750	 -0.06222780	 -0.01087185	 -0.01822221	  0.08820999	 -0.00070192	  0.08562579	  0.01698350	  0.16843155	  0.02182526	  0.17030962	 -0.00710430	  0.19389729	 -0.01172210	  0.18315831	 -0.06768964	  0.14560422	 -0.10224496	  0.09782319	 -0.11731614	  0.04778044	 -0.12373449	 -0.00223154	 -0.12203144	 -0.09417223	 -0.10140653	 -0.13987785	 -0.08535310	 -0.18378322	 -0.06244244	 -0.23291732	 -0.00811990	 -0.21728488	  0.05359966	 -0.18384519	  0.07757252	 -0.09661980	  0.09589391	 -0.05134872	  0.09414729	 -0.00393762	  0.08796531	  0.05517685	  0.07740678	  0.15264880	  0.03742827	  0.19616308	  0.02853931	 -0.02901445	 -0.08137627	  0.05241842	 -0.03721604	  0.10957307	 -0.02105686	 -0.15492827	 -0.01801238	 -0.08578947	 -0.01544446	  0.03581159	 -0.01166931	  0.13763855	  0.00407397	 -0.17929583	  0.02875300	 -0.12218593	  0.03074573	 -0.05540790	  0.03055836	  0.02073462	  0.02749653	  0.12548877	  0.02072756	 -0.09453497	  0.07892206	 -0.03897106	  0.06855962	  0.01957183	  0.05544802	  0.08391908	  0.04046093	  0.15668820	  0.06216093	 -0.01062982	 -0.04070108	   4.580
wing1140	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef81_3_m_08.tif	27.5	58.5	20	101	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04570835	 -0.11385242	 -0.22196470	 -0.02949537	 -0.23776199	  0.01873739	 -0.14179362	  0.09101351	  0.11868182	  0.05911158	  0.19753110	  0.04740966	 -0.00496790	 -0.06255610	 -0.01188392	 -0.01954288	  0.08755381	  0.00017178	  0.08380440	  0.01725494	  0.17098071	  0.01960989	  0.16901406	 -0.00794218	  0.19474486	 -0.01942933	  0.17944947	 -0.06543356	  0.14202304	 -0.09639691	  0.09681387	 -0.11494796	  0.04737367	 -0.12209941	 -0.00248323	 -0.12032255	 -0.09508458	 -0.10271111	 -0.14151112	 -0.08795015	 -0.18588750	 -0.06441056	 -0.23412979	 -0.00782643	 -0.21735730	  0.05412166	 -0.18338538	  0.07667927	 -0.09686521	  0.09702684	 -0.05140589	  0.09659987	 -0.00371746	  0.09130568	  0.05553081	  0.08082894	  0.15169737	  0.03668687	  0.19933364	  0.02858332	 -0.02724813	 -0.08072812	  0.05271095	 -0.03635013	  0.10871506	 -0.01961033	 -0.15417481	 -0.02019954	 -0.08511709	 -0.01597257	  0.03606742	 -0.01180128	  0.13796282	  0.00317553	 -0.18036540	  0.02877259	 -0.12271349	  0.03085037	 -0.05529342	  0.03065214	  0.02163407	  0.02779848	  0.12723514	  0.02031012	 -0.09316982	  0.07999441	 -0.03733872	  0.06892520	  0.02142988	  0.05524539	  0.08604454	  0.03970109	  0.15532013	  0.06050754	 -0.01032381	 -0.04149517	   4.457
wing1141	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef81_3_m_10.tif	14	91.5	14	137.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05336350	 -0.11529632	 -0.22086513	 -0.02484580	 -0.23412433	  0.01827324	 -0.14388870	  0.08981012	  0.11852202	  0.06035117	  0.19416154	  0.05265267	 -0.00387941	 -0.05990828	 -0.01120177	 -0.01830655	  0.08650919	 -0.00005904	  0.08252872	  0.01839819	  0.16891726	  0.02227406	  0.17028364	 -0.00527550	  0.19530694	 -0.01773340	  0.18653168	 -0.07039354	  0.14621005	 -0.10283522	  0.09839804	 -0.11825698	  0.04820965	 -0.12475219	 -0.00211895	 -0.12331616	 -0.09526420	 -0.10456925	 -0.14120710	 -0.08744056	 -0.18449040	 -0.06221020	 -0.23086869	 -0.00585398	 -0.21535953	  0.05349739	 -0.18192993	  0.07641015	 -0.09543901	  0.09762364	 -0.04970251	  0.09795044	 -0.00167804	  0.09283189	  0.05770902	  0.08107300	  0.15472569	  0.03673273	  0.19392379	  0.02915613	 -0.03104911	 -0.08339879	  0.05182257	 -0.03906060	  0.10976733	 -0.02209323	 -0.15386305	 -0.01930023	 -0.08536168	 -0.01659864	  0.03503546	 -0.01200147	  0.13627716	  0.00221042	 -0.17796541	  0.02752633	 -0.12111825	  0.02936907	 -0.05466688	  0.02927460	  0.02112020	  0.02656245	  0.12518552	  0.02244177	 -0.09623882	  0.07940477	 -0.04029360	  0.06907951	  0.01878737	  0.05672170	  0.08366227	  0.04257555	  0.15336965	  0.06135504	 -0.01102677	 -0.04005008	   4.559
wing1142	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef81_3_m_13.tif	27.5	35.5	17	77.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05237129	 -0.11642283	 -0.22099474	 -0.02856515	 -0.23439227	  0.01941687	 -0.13820440	  0.09204678	  0.11843328	  0.05979337	  0.19774557	  0.04872381	 -0.00559459	 -0.06360306	 -0.01373451	 -0.01906758	  0.08717914	  0.00048612	  0.08406534	  0.01778995	  0.16165992	  0.02359036	  0.17051398	 -0.00754013	  0.19576342	 -0.01530508	  0.18398047	 -0.06783904	  0.14655173	 -0.10081980	  0.09945687	 -0.11761715	  0.04934797	 -0.12472753	 -0.00107328	 -0.12396673	 -0.09432219	 -0.10467249	 -0.13951613	 -0.08608112	 -0.18306648	 -0.06172639	 -0.23282633	 -0.00693976	 -0.21583325	  0.05459528	 -0.18229679	  0.07860651	 -0.09476344	  0.09632201	 -0.04917810	  0.09587404	 -0.00115986	  0.09206033	  0.05869060	  0.08302797	  0.15531523	  0.03727632	  0.19707705	  0.02712868	 -0.02888714	 -0.08626776	  0.05188051	 -0.04034547	  0.10917114	 -0.02244609	 -0.15514973	 -0.02055412	 -0.08604096	 -0.01559987	  0.03593949	 -0.01299827	  0.13792628	  0.00317934	 -0.17892373	  0.02783423	 -0.12307761	  0.03040894	 -0.05772616	  0.03174464	  0.01692048	  0.03035267	  0.11942586	  0.02211783	 -0.09207484	  0.07822971	 -0.03823259	  0.06977282	  0.01846648	  0.05827351	  0.08051478	  0.04389361	  0.15539858	  0.06254184	 -0.01198375	 -0.04198217	   4.566
wing1143	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef81_3_m_16.tif	16	103	20.5	147	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05191406	 -0.11279064	 -0.22104060	 -0.02716516	 -0.23646904	  0.01894807	 -0.14158588	  0.09189094	  0.11836053	  0.05856921	  0.19385687	  0.04947626	 -0.00697405	 -0.06093920	 -0.01573476	 -0.01950102	  0.08589307	 -0.00163001	  0.08269358	  0.01675929	  0.16943266	  0.01904619	  0.16808287	 -0.00988164	  0.19795131	 -0.00854623	  0.18588364	 -0.06687586	  0.14796866	 -0.10141619	  0.10027431	 -0.11802943	  0.04979680	 -0.12337675	 -0.00045205	 -0.12082241	 -0.09347104	 -0.10281063	 -0.13955793	 -0.08674417	 -0.18372083	 -0.06338202	 -0.23164600	 -0.00786019	 -0.21740129	  0.05381451	 -0.18343743	  0.07699457	 -0.09633204	  0.09781700	 -0.05063628	  0.09694767	 -0.00286217	  0.09093118	  0.05646448	  0.07964989	  0.15280969	  0.03514886	  0.19526670	  0.02949743	 -0.02996906	 -0.08205834	  0.05072152	 -0.03844103	  0.10759262	 -0.02314608	 -0.15500021	 -0.01890974	 -0.08586410	 -0.01606488	  0.03564701	 -0.01252058	  0.13787829	  0.00113647	 -0.17976164	  0.02958198	 -0.12248302	  0.03110686	 -0.05552739	  0.03062025	  0.02084312	  0.02734862	  0.12572332	  0.02072131	 -0.09273432	  0.07924547	 -0.03709179	  0.06890968	  0.02146775	  0.05563209	  0.08580055	  0.04033101	  0.15397919	  0.06348803	 -0.01272152	 -0.04070064	   4.605
wing1146	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_02.tif	46	44.5	27	86	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05820894	 -0.11317926	 -0.22396022	 -0.02487272	 -0.23378741	  0.01970385	 -0.14663625	  0.08800461	  0.12499297	  0.05935695	  0.19571678	  0.05167988	  0.00243878	 -0.05956958	 -0.00368101	 -0.01568201	  0.09212935	  0.00270105	  0.08692907	  0.01794952	  0.16917874	  0.01918483	  0.15649278	 -0.01244813	  0.19486229	 -0.02012404	  0.18381145	 -0.06821119	  0.14516464	 -0.10047214	  0.09868638	 -0.11936975	  0.04820322	 -0.12558355	 -0.00217497	 -0.12287156	 -0.09498237	 -0.10334550	 -0.14058965	 -0.08611128	 -0.18431880	 -0.06226930	 -0.23239256	 -0.00720005	 -0.21450983	  0.05078917	 -0.18189616	  0.07367090	 -0.09663012	  0.09648143	 -0.05104073	  0.09684397	 -0.00309178	  0.09221126	  0.05662644	  0.08248896	  0.15436964	  0.03934307	  0.19702712	  0.03603007	 -0.03524406	 -0.08285185	  0.04415770	 -0.04246452	  0.09907304	 -0.02602933	 -0.15538100	 -0.02037447	 -0.08628887	 -0.01690186	  0.03507772	 -0.01103780	  0.13712215	  0.00460291	 -0.17788128	  0.02833100	 -0.12101715	  0.03005729	 -0.05450453	  0.03069845	  0.02143543	  0.02855554	  0.12553259	  0.02067809	 -0.09579379	  0.07618247	 -0.03910831	  0.06804243	  0.02072716	  0.05738585	  0.08604576	  0.04287299	  0.15840996	  0.06513626	 -0.00109138	 -0.03801291	   4.569
wing1147	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_03.tif	44.5	35	26.5	79	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04921399	 -0.11240420	 -0.21801601	 -0.02613496	 -0.23223728	  0.01693141	 -0.15425930	  0.08917401	  0.12128672	  0.05925560	  0.19589465	  0.04913409	  0.00298545	 -0.06075261	 -0.00541193	 -0.01609685	  0.09011274	  0.00088479	  0.08636292	  0.01716542	  0.15702349	  0.01993303	  0.17298480	 -0.01070890	  0.19585073	 -0.02097007	  0.18588652	 -0.07140487	  0.14693798	 -0.10506646	  0.09900890	 -0.12260675	  0.04801556	 -0.12589470	 -0.00215294	 -0.12099660	 -0.09490262	 -0.10152572	 -0.14094244	 -0.08555078	 -0.18409673	 -0.06068957	 -0.22929938	 -0.00462535	 -0.21466410	  0.05318512	 -0.18243302	  0.07763139	 -0.09542769	  0.09857557	 -0.04957645	  0.09783851	 -0.00149748	  0.09254883	  0.05830785	  0.08221996	  0.15544451	  0.03697316	  0.19588102	  0.02738265	 -0.02678402	 -0.08093382	  0.05568909	 -0.03967928	  0.11265164	 -0.02348121	 -0.15009049	 -0.01927227	 -0.08187366	 -0.01526735	  0.03785987	 -0.01036704	  0.13898085	  0.00254801	 -0.17770607	  0.02886240	 -0.12262677	  0.03061608	 -0.05823755	  0.03107032	  0.01529739	  0.02880277	  0.11624867	  0.01847364	 -0.10534385	  0.07821516	 -0.04927756	  0.07073643	  0.00959960	  0.05889053	  0.07375262	  0.04313216	  0.15629906	  0.06301190	 -0.00229130	 -0.03876364	   4.661
wing1148	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_04.tif	32	35	14.5	75	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05782798	 -0.11329151	 -0.21918195	 -0.02796816	 -0.23411299	  0.02158397	 -0.14674977	  0.08787679	  0.12361009	  0.05898614	  0.19378404	  0.05054171	  0.00337709	 -0.05734468	 -0.01001310	 -0.01725878	  0.08601552	  0.00187253	  0.08652608	  0.01897499	  0.16198502	  0.02078368	  0.17024498	 -0.00922358	  0.19770525	 -0.01706995	  0.18401165	 -0.07025465	  0.14652053	 -0.10502843	  0.09851651	 -0.12135633	  0.04780530	 -0.12608012	 -0.00252274	 -0.12283892	 -0.09564620	 -0.10427168	 -0.14190220	 -0.08804274	 -0.18510461	 -0.06267421	 -0.23119193	 -0.00631238	 -0.21577708	  0.05245930	 -0.18233874	  0.07495807	 -0.09604105	  0.09563031	 -0.05037540	  0.09586599	 -0.00226414	  0.09156467	  0.05773722	  0.08239448	  0.15541610	  0.03790257	  0.19513133	  0.02731106	 -0.03228661	 -0.08265547	  0.05090726	 -0.03917190	  0.10920456	 -0.02267801	 -0.15185757	 -0.02065479	 -0.08339323	 -0.01689212	  0.03645673	 -0.00907093	  0.13807686	  0.00398178	 -0.17637651	  0.02905003	 -0.12065697	  0.03205640	 -0.05539121	  0.03213338	  0.01907423	  0.02887840	  0.12138574	  0.02030093	 -0.09805787	  0.07686682	 -0.04252098	  0.06961100	  0.01595871	  0.05879830	  0.07972752	  0.04411729	  0.15648866	  0.06317014	 -0.00407615	 -0.03753135	   4.518
wing1150	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_07.tif	41	21	18.5	62	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05449852	 -0.11560954	 -0.21649429	 -0.02844822	 -0.23078818	  0.01977483	 -0.15116505	  0.08954895	  0.11945747	  0.05725707	  0.19498795	  0.05108747	 -0.00137361	 -0.06337463	 -0.00730718	 -0.01530606	  0.08349263	  0.00256983	  0.08161546	  0.01849459	  0.15968371	  0.02066035	  0.17304062	 -0.00935527	  0.19820027	 -0.01997042	  0.18312479	 -0.06975411	  0.14703496	 -0.10486110	  0.09966118	 -0.12357423	  0.04849878	 -0.12885659	 -0.00220873	 -0.12522681	 -0.09547451	 -0.10519085	 -0.14167265	 -0.08823768	 -0.18464654	 -0.06229487	 -0.22830860	 -0.00513189	 -0.21439327	  0.05200402	 -0.18230734	  0.07643478	 -0.09548186	  0.09907609	 -0.04937399	  0.09855839	 -0.00110506	  0.09301409	  0.05874754	  0.08176165	  0.15641962	  0.03729914	  0.19600240	  0.02864730	 -0.03096465	 -0.08393228	  0.05297111	 -0.04056701	  0.11108045	 -0.02269749	 -0.14955779	 -0.02041878	 -0.08153372	 -0.01520443	  0.03758074	 -0.00767512	  0.13885903	  0.00438763	 -0.17484307	  0.03007484	 -0.11981452	  0.03336722	 -0.05535707	  0.03383545	  0.01819193	  0.03021987	  0.11917060	  0.02011999	 -0.10196008	  0.07853574	 -0.04602980	  0.07094730	  0.01295878	  0.06022534	  0.07693628	  0.04415206	  0.15452703	  0.06329063	 -0.00558325	 -0.03965723	   4.571
wing1151	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_08.tif	46	25.5	23	64	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05336587	 -0.11270623	 -0.22109910	 -0.02707434	 -0.23441725	  0.01869315	 -0.14842039	  0.08888681	  0.12571479	  0.05527236	  0.19292864	  0.04824100	  0.00268209	 -0.05863233	 -0.00764815	 -0.01534859	  0.08601472	 -0.00016134	  0.08456160	  0.01909801	  0.16158029	  0.02045209	  0.17243975	 -0.00908360	  0.19927724	 -0.01626989	  0.18276164	 -0.06909671	  0.14609508	 -0.10388441	  0.09837358	 -0.12032702	  0.04783279	 -0.12523525	 -0.00232412	 -0.12173391	 -0.09505431	 -0.10265153	 -0.14123966	 -0.08693374	 -0.18506655	 -0.06282986	 -0.23185635	 -0.00649404	 -0.21558626	  0.05278958	 -0.18267655	  0.07643821	 -0.09592035	  0.09604873	 -0.05033934	  0.09539927	 -0.00239263	  0.09057452	  0.05732316	  0.08096729	  0.15467678	  0.03726058	  0.19494715	  0.02773006	 -0.02922936	 -0.08176782	  0.05372642	 -0.03900523	  0.11165677	 -0.02301897	 -0.15284808	 -0.01974901	 -0.08405063	 -0.01528512	  0.03646383	 -0.00832304	  0.13867494	  0.00400365	 -0.17751235	  0.02911254	 -0.12167530	  0.03194239	 -0.05634308	  0.03184366	  0.01819622	  0.02880001	  0.12051744	  0.02128687	 -0.09971900	  0.07775327	 -0.04414648	  0.06884223	  0.01462322	  0.05813181	  0.07874492	  0.04354349	  0.15705679	  0.05997683	 -0.00393865	 -0.03747645	   4.659
wing1152	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_09.tif	63	17.5	38	52.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05408606	 -0.11509108	 -0.22439670	 -0.02412048	 -0.23355969	  0.01964875	 -0.14295291	  0.08961855	  0.11925015	  0.06016875	  0.19061028	  0.05125844	  0.00141557	 -0.06073416	 -0.00509100	 -0.01643399	  0.07855602	  0.00149826	  0.07892264	  0.01837652	  0.17161906	  0.01712699	  0.16991028	 -0.00637090	  0.19659266	 -0.01396391	  0.18491281	 -0.06972661	  0.14717367	 -0.10471851	  0.09926131	 -0.12152377	  0.04850888	 -0.12792078	 -0.00217312	 -0.12520910	 -0.09467288	 -0.10308301	 -0.14027721	 -0.08566198	 -0.18421361	 -0.06202197	 -0.23291192	 -0.00658794	 -0.21356915	  0.05192216	 -0.18118695	  0.07538184	 -0.09516084	  0.09761965	 -0.04938172	  0.09856016	 -0.00118180	  0.09391908	  0.05833812	  0.08207354	  0.15462168	  0.03555311	  0.19191680	  0.02810363	 -0.03069628	 -0.08318637	  0.05214265	 -0.03953666	  0.10976130	 -0.02214320	 -0.15489121	 -0.02242583	 -0.08630865	 -0.01622559	  0.03425218	 -0.00983007	  0.13605160	  0.00428989	 -0.17707722	  0.02788866	 -0.12004934	  0.03047756	 -0.05328581	  0.03094340	  0.02296189	  0.02885386	  0.12725251	  0.02208657	 -0.10031956	  0.07962366	 -0.04342409	  0.06958194	  0.01669077	  0.05754207	  0.08263391	  0.04340938	  0.15215994	  0.06021951	 -0.00464895	 -0.03923001	   4.441
wing1153	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_10.tif	54	25	32	61.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04939944	 -0.12142929	 -0.22188893	 -0.02437977	 -0.23037676	  0.02293887	 -0.13510633	  0.09497482	  0.11485661	  0.06134499	  0.19173616	  0.05178218	  0.00435288	 -0.06465772	 -0.00505409	 -0.01801202	  0.07738456	  0.00125479	  0.07355648	  0.01899367	  0.16173594	  0.02226831	  0.16829475	 -0.00891271	  0.19540651	 -0.01456492	  0.18231946	 -0.06803361	  0.14719582	 -0.10354752	  0.10083976	 -0.12493992	  0.04916424	 -0.13301592	 -0.00260804	 -0.13009254	 -0.09682593	 -0.10872584	 -0.14331499	 -0.09066947	 -0.18657926	 -0.06389381	 -0.23009928	 -0.00563349	 -0.21412452	  0.05055446	 -0.18270548	  0.07528000	 -0.09661885	  0.10175610	 -0.04992501	  0.10276773	 -0.00101704	  0.09795215	  0.05964154	  0.08666342	  0.15579178	  0.03506666	  0.19296662	  0.02953976	 -0.02779148	 -0.08858764	  0.05200849	 -0.04181086	  0.10857629	 -0.02341278	 -0.15413092	 -0.02114508	 -0.08558038	 -0.01836608	  0.03433516	 -0.00900239	  0.13574846	  0.00528642	 -0.17627157	  0.03052159	 -0.12100758	  0.03239384	 -0.05637065	  0.03275247	  0.01720391	  0.02866639	  0.11862980	  0.02223327	 -0.08921601	  0.08117313	 -0.03586782	  0.07189286	  0.02007915	  0.05880753	  0.08139848	  0.04319321	  0.15059728	  0.06455296	 -0.00193980	 -0.04177821	   4.518
wing1154	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_11.tif	50.5	16.5	28	54.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05134949	 -0.11936179	 -0.21717015	 -0.02917312	 -0.22889547	  0.02281915	 -0.13894239	  0.09454739	  0.12060198	  0.05958319	  0.19571921	  0.05169194	  0.00079044	 -0.06457006	 -0.01901721	 -0.01662527	  0.07621193	  0.00142314	  0.07427191	  0.01904902	  0.15678950	  0.02271699	  0.17004048	 -0.00871867	  0.19742521	 -0.01523977	  0.18484148	 -0.06949535	  0.14922656	 -0.10516550	  0.10180073	 -0.12472643	  0.05022358	 -0.13149840	 -0.00117569	 -0.12838948	 -0.09536475	 -0.10831922	 -0.14226195	 -0.09124263	 -0.18556893	 -0.06437406	 -0.22816434	 -0.00575082	 -0.21340762	  0.05065768	 -0.18211588	  0.07588314	 -0.09539908	  0.10218493	 -0.04855192	  0.10205809	  0.00012681	  0.09548681	  0.06016683	  0.08301060	  0.15759945	  0.03595954	  0.19631540	  0.02830133	 -0.02871394	 -0.08715262	  0.05203174	 -0.04039752	  0.10954531	 -0.02313957	 -0.15246056	 -0.02141592	 -0.08426205	 -0.01686962	  0.03475754	 -0.00630916	  0.13656838	  0.00471711	 -0.17432791	  0.03062526	 -0.12000475	  0.03279901	 -0.05644442	  0.03264977	  0.01603772	  0.02943170	  0.11572505	  0.02185553	 -0.09294996	  0.08109564	 -0.03975607	  0.07225932	  0.01611031	  0.05987122	  0.07698539	  0.04375715	  0.15549282	  0.06383137	 -0.00910123	 -0.04033104	   4.490
wing1155	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_12.tif	52.5	16	28.5	50.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05711783	 -0.11639728	 -0.22094267	 -0.02777735	 -0.23618612	  0.01982745	 -0.13999449	  0.08947292	  0.11930584	  0.05800751	  0.19207412	  0.05077337	  0.00097257	 -0.05856198	 -0.00994530	 -0.01648244	  0.08466488	  0.00278190	  0.08429666	  0.01815359	  0.17139661	  0.02020894	  0.17007646	 -0.00461486	  0.19307410	 -0.01194532	  0.18622183	 -0.07009076	  0.14555123	 -0.10157573	  0.09790906	 -0.11687117	  0.04796199	 -0.12437048	 -0.00236538	 -0.12427549	 -0.09592798	 -0.10642756	 -0.14203212	 -0.08928187	 -0.18550405	 -0.06391577	 -0.23224810	 -0.00718656	 -0.21805299	  0.05454149	 -0.18314440	  0.07628032	 -0.09632813	  0.09631903	 -0.05068362	  0.09771731	 -0.00257934	  0.09308950	  0.05644023	  0.08000911	  0.15293645	  0.03547184	  0.19243569	  0.02663405	 -0.03286378	 -0.08442995	  0.05003793	 -0.03797372	  0.10886093	 -0.02096938	 -0.15371990	 -0.02173898	 -0.08548091	 -0.01669656	  0.03404697	 -0.00894329	  0.13545025	  0.00478959	 -0.18020440	  0.03021235	 -0.12265626	  0.03229112	 -0.05534224	  0.03291834	  0.02147826	  0.02987298	  0.12693257	  0.02132954	 -0.09154314	  0.07726339	 -0.03581724	  0.06749059	  0.02272898	  0.05443314	  0.08706646	  0.03940126	  0.15273942	  0.05863127	 -0.00397911	 -0.03739540	   4.430
wing1156	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_13.tif	49.5	25	27.5	64	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04551396	 -0.12108029	 -0.21679097	 -0.02821114	 -0.22872561	  0.02095559	 -0.14445720	  0.09420459	  0.11954203	  0.06001320	  0.19238396	  0.04921683	  0.00469447	 -0.06426649	 -0.01232815	 -0.01732415	  0.07843208	  0.00195189	  0.07230719	  0.01942482	  0.15760229	  0.02168741	  0.16951856	 -0.01031935	  0.19646141	 -0.01895426	  0.18256748	 -0.06869389	  0.14949992	 -0.10624671	  0.10145863	 -0.12546215	  0.04975623	 -0.13118474	 -0.00159116	 -0.12833090	 -0.09601796	 -0.10865447	 -0.14266443	 -0.09063654	 -0.18544023	 -0.06307116	 -0.22773559	 -0.00464652	 -0.21291909	  0.05122757	 -0.18221538	  0.07693006	 -0.09548095	  0.10354136	 -0.04853864	  0.10378301	  0.00038072	  0.09818921	  0.06091541	  0.08614170	  0.15703019	  0.03500070	  0.19363992	  0.02821834	 -0.02388575	 -0.08910250	  0.05409120	 -0.04173119	  0.11020942	 -0.02423105	 -0.15131292	 -0.02150206	 -0.08369091	 -0.01625099	  0.03458359	 -0.00792430	  0.13554168	  0.00398875	 -0.17517453	  0.02991350	 -0.12072595	  0.03265900	 -0.05700106	  0.03369134	  0.01569584	  0.03001256	  0.11560113	  0.02170110	 -0.09712982	  0.08329472	 -0.04263116	  0.07469960	  0.01430777	  0.06132603	  0.07644348	  0.04463024	  0.15352598	  0.06219881	 -0.00421915	 -0.04077710	   4.607
wing1157	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi192_1_f_14.tif	51	5	23	43.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05478699	 -0.11305664	 -0.22075956	 -0.02457063	 -0.23219656	  0.02130833	 -0.14444788	  0.09006577	  0.12170394	  0.06026623	  0.19607614	  0.05214898	 -0.00053333	 -0.06294698	 -0.00728827	 -0.01705544	  0.08368773	  0.00032537	  0.08124471	  0.01884440	  0.15847403	  0.02061151	  0.17214421	 -0.00806051	  0.19901987	 -0.01767578	  0.18468399	 -0.06987846	  0.14720841	 -0.10406336	  0.09982443	 -0.12257978	  0.04873917	 -0.12712781	 -0.00170074	 -0.12276302	 -0.09484683	 -0.10347352	 -0.14122130	 -0.08751449	 -0.18486791	 -0.06263533	 -0.22998594	 -0.00556872	 -0.21467438	  0.05245664	 -0.18194045	  0.07601242	 -0.09536777	  0.09724339	 -0.04955213	  0.09682965	 -0.00144675	  0.09157230	  0.05844697	  0.08145110	  0.15669040	  0.03867104	  0.19702231	  0.02970600	 -0.02963771	 -0.08352985	  0.05332561	 -0.04062080	  0.11101814	 -0.02300579	 -0.15264465	 -0.01935927	 -0.08367743	 -0.01568123	  0.03737871	 -0.00917392	  0.13946481	  0.00473249	 -0.17716663	  0.03004928	 -0.12203629	  0.03135804	 -0.05758068	  0.03104411	  0.01593973	  0.02809067	  0.11693566	  0.02024019	 -0.09796093	  0.07760159	 -0.04365184	  0.06818601	  0.01360841	  0.05623659	  0.07645829	  0.04236672	  0.15598359	  0.06321175	 -0.00510635	 -0.04028925	   4.701
